Name,Price,UPC,Link
"Haribo Spelly Jellies Gummy Candy Share Size, 5.29 oz
Open Product Description",$3.99,00042238836914,https://www.shoprite.com/sm/planning/rsid/218/product/haribo-spelly-jellies-gummy-candy-share-size-529-oz-id-00042238836914
"Haribo Wummis Gummy Candy Share Size, 5.29 oz
Open Product Description",$3.99,00042238837720,https://www.shoprite.com/sm/planning/rsid/218/product/haribo-wummis-gummy-candy-share-size-529-oz-id-00042238837720
"Heaven & Earth No Added Sugar 70% Dark Chocolate with Hazelnut Pieces, 3.5 oz
Open Product Description",$4.59,00810487007832,https://www.shoprite.com/sm/planning/rsid/218/product/heaven-&-earth-no-added-sugar-70-dark-chocolate-with-hazelnut-pieces-35-oz-id-00810487007832
"Heaven & Earth No Added Sugar 70% Dark Chocolate, 3.5 oz
Open Product Description",$4.59,00810487007801,https://www.shoprite.com/sm/planning/rsid/218/product/heaven-&-earth-no-added-sugar-70-dark-chocolate-35-oz-id-00810487007801
"Heaven & Earth No Added Sugar Milk Chocolate with Hazelnut Pieces, 3.5 oz
Open Product Description",$4.59,00810487007825,https://www.shoprite.com/sm/planning/rsid/218/product/heaven-&-earth-no-added-sugar-milk-chocolate-with-hazelnut-pieces-35-oz-id-00810487007825
"Heaven & Earth No Added Sugar Milk Chocolate, 3.5 oz
Open Product Description",$4.59,00810487007818,https://www.shoprite.com/sm/planning/rsid/218/product/heaven-&-earth-no-added-sugar-milk-chocolate-35-oz-id-00810487007818
"Kedem 100% Pure White Grape Juice, 22 fl oz
Open Product Description",$3.99,00073490128134,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-100-pure-white-grape-juice-22-fl-oz-id-00073490128134
"Kedem Blush Grape Juice, 22 fl oz
Open Product Description",$3.99,00073490128370,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-blush-grape-juice-22-fl-oz-id-00073490128370
"Kedem Light Grape Juice Beverage, 22 fl oz
Open Product Description",$3.99,00073490130427,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-light-grape-juice-beverage-22-fl-oz-id-00073490130427
"Kedem Peach Grape Juice, 22 fl oz
Open Product Description",$3.99,00073490128561,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-peach-grape-juice-22-fl-oz-id-00073490128561
"Kedem Sparkling Concord Grape 100% Juice, 25.4 fl oz
Open Product Description",$4.99,00073490123610,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-sparkling-concord-grape-100-juice-254-fl-oz-id-00073490123610
"Kedem Sparkling Sangria 100% Juice, 25.4 fl oz
Open Product Description",$4.99,00073490133039,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-sparkling-sangria-100-juice-254-fl-oz-id-00073490133039
"Lender's Plain Bagels, 6 count, 1 lb 1.1 oz
Open Product Description",$3.99,00076800006917,https://www.shoprite.com/sm/planning/rsid/218/product/lenders-plain-bagels-6-count-1-lb-11-oz-id-00076800006917
"Lieber's Mini Dill Gherkins, 24.3 fl oz
Open Product Description",$3.99,00043427007559,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-mini-dill-gherkins-243-fl-oz-id-00043427007559
"Lieber's Mini Stripes Delicious Fudge Lined Crispy Mini Cookies, 8 oz
Open Product Description",$3.99,00043427000383,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-mini-stripes-delicious-fudge-lined-crispy-mini-cookies-8-oz-id-00043427000383
"Lieber's Stuffed Olives, 10 oz
Open Product Description",$3.99,00043427201049,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-stuffed-olives-10-oz-id-00043427201049
"Lieber's Tiny Dill Gherkins, 24.3 fl oz
Open Product Description",$3.99,00043427111898,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-tiny-dill-gherkins-243-fl-oz-id-00043427111898
"Lieber's Unflavored Gelatin, 1 oz
Open Product Description",$3.99,00043427008792,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-unflavored-gelatin-1-oz-id-00043427008792
"Manischewitz Tam Tams Rounds Snackers Crackers, 3 count, 10.3 oz
Open Product Description",$3.99,00072700000222,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-tam-tams-rounds-snackers-crackers-3-count-103-oz-id-00072700000222
"Paskesz Golden Harvest Original Ultra-Thin Corn Cake Minis, 6 count, 4.2 oz
Open Product Description",$3.99,00025675015173,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-golden-harvest-original-ultrathin-corn-cake-minis-6-count-42-oz-id-00025675015173
"Paskesz Golden Harvest Original Ultra-Thin Multigrain Minis, 4.2 oz
Open Product Description",$3.99,00025675015197,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-golden-harvest-original-ultrathin-multigrain-minis-42-oz-id-00025675015197
"Paskesz Pez Emojis Assorted Fruit Candy & Dispenser, .29 oz, 3 count
Open Product Description",$4.29,00025675122932,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-pez-emojis-assorted-fruit-candy-&-dispenser-29-oz-3-count-id-00025675122932
"SEASONED BREAD CRUMBS - MEXICAN
Open Product Description",$3.99,00813568000609,https://www.shoprite.com/sm/planning/rsid/218/product/seasoned-bread-crumbs-mexican-id-00813568000609
"Shibolim Whole Grain Carob Drizzled Rice Chips, 3.5 oz
Open Product Description",$3.99,00852686001303,https://www.shoprite.com/sm/planning/rsid/218/product/shibolim-whole-grain-carob-drizzled-rice-chips-35-oz-id-00852686001303
"Tuscanini Apricot Italian Fruit Spread, 11.64 oz
Open Product Description",$3.99,00710069312708,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-apricot-italian-fruit-spread-1164-oz-id-00710069312708
"Tuscanini Mini Gnocchi Potato Dumplings, 16 oz
Open Product Description",$3.99,00710069303126,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-mini-gnocchi-potato-dumplings-16-oz-id-00710069303126
"Tuscanini Original Italian Chestnuts, 3.5 oz
Open Product Description",$4.49,00710069314603,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-original-italian-chestnuts-35-oz-id-00710069314603
"Tuscanini Strawberry Italian Fruit Spread, 11.64 oz
Open Product Description",$3.99,00710069312739,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-strawberry-italian-fruit-spread-1164-oz-id-00710069312739
"Achva Chocolate Chip Cake, 1 each
Open Product Description",$4.59,00857531000678,https://www.shoprite.com/sm/planning/rsid/218/product/achva-chocolate-chip-cake-1-each-id-00857531000678
"Achva Marble Cake, 15.9 oz
Open Product Description",$4.59,00857531000692,https://www.shoprite.com/sm/planning/rsid/218/product/achva-marble-cake-159-oz-id-00857531000692
"Badatz Paskesz Onions To Go Crispy Fried Onions, 5.25 oz
Open Product Description",$3.79,00025675705555,https://www.shoprite.com/sm/planning/rsid/218/product/badatz-paskesz-onions-to-go-crispy-fried-onions-525-oz-id-00025675705555
"Gefen Bold Recipe Barbeque Sauce, 18 oz
Open Product Description",$4.79,00710069074187,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-bold-recipe-barbeque-sauce-18-oz-id-00710069074187
"Gefen Classic Marinara Pasta Sauce, 24 oz
Open Product Description",$3.79,00710069175013,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-classic-marinara-pasta-sauce-24-oz-id-00710069175013
"Gefen Fat Free Classic Italian Style Pizza Sauce, 24 oz
Open Product Description",$3.79,00710069173361,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-fat-free-classic-italian-style-pizza-sauce-24-oz-id-00710069173361
"Gefen Fusion Reduced Sodium Imitation Chicken Flavor Brown Rice Noodles, 2.25 oz
Open Product Description",$3.79,00710069601086,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-fusion-reduced-sodium-imitation-chicken-flavor-brown-rice-noodles-225-oz-id-00710069601086
"Gefen Garlic Powder, 2.25 oz
Open Product Description",$3.79,00710069152755,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-garlic-powder-225-oz-id-00710069152755
"Gefen Homestyle BBQ Sauce, 18 oz
Open Product Description",$4.79,00710069074163,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-homestyle-bbq-sauce-18-oz-id-00710069074163
"Gefen Italian Herb & Spice Bread Crumbs, 15 oz
Open Product Description",$4.49,00710069018617,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-italian-herb-&-spice-bread-crumbs-15-oz-id-00710069018617
"Gefen Marinara Style Vodka Sauce, 24 oz
Open Product Description",$4.79,00710069175044,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-marinara-style-vodka-sauce-24-oz-id-00710069175044
"Gefen Organic Red Beets, 17.6 oz
Open Product Description",$3.79,00710069011014,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-organic-red-beets-176-oz-id-00710069011014
"Gefen Original Recipe BBQ Sauce, 18 fl oz
Open Product Description",$4.79,00710069074156,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-original-recipe-bbq-sauce-18-fl-oz-id-00710069074156
